-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
-27.2266333,152.96549,0
