%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1494414895359794093,0,1494414895359794093,gps,0,0,47.3958740234,8.64780044556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895459662191,0,1494414895459662191,gps,0,0,47.3958740234,8.64782524109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895559792947,0,1494414895559792947,gps,0,0,47.3958740234,8.64782524109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895659704797,0,1494414895659704797,gps,0,0,47.3958740234,8.64784908295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895759747859,0,1494414895759747859,gps,0,0,47.3958740234,8.64784908295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895859675097,0,1494414895859675097,gps,0,0,47.3958740234,8.64787197113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414895959692743,0,1494414895959692743,gps,0,0,47.3958740234,8.64787197113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896059634558,0,1494414896059634558,gps,0,0,47.3958702087,8.64789485931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896160129598,0,1494414896160129598,gps,0,0,47.3958702087,8.64789485931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896259794498,0,1494414896259794498,gps,0,0,47.3958625793,8.6479177475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896359677573,0,1494414896359677573,gps,0,0,47.3958625793,8.6479177475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896459672113,0,1494414896459672113,gps,0,0,47.39585495,8.64793968201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896559786854,0,1494414896559786854,gps,0,0,47.39585495,8.64793968201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896659709697,0,1494414896659709697,gps,0,0,47.3958511353,8.64795970917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896759680745,0,1494414896759680745,gps,0,0,47.3958511353,8.64795970917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896859718797,0,1494414896859718797,gps,0,0,47.3958473206,8.64798164368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414896959638601,0,1494414896959638601,gps,0,0,47.3958473206,8.64798164368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897059648794,0,1494414897059648794,gps,0,0,47.3958396912,8.64800453186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897160079633,0,1494414897160079633,gps,0,0,47.3958396912,8.64800453186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897259688556,0,1494414897259688556,gps,0,0,47.3958358765,8.64802837372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897359733718,0,1494414897359733718,gps,0,0,47.3958358765,8.64802837372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897459746183,0,1494414897459746183,gps,0,0,47.3958358765,8.64805221558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897559628696,0,1494414897559628696,gps,0,0,47.3958358765,8.64805221558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897659678754,0,1494414897659678754,gps,0,0,47.3958320618,8.64807701111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897759643445,0,1494414897759643445,gps,0,0,47.3958320618,8.64807701111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897859631393,0,1494414897859631393,gps,0,0,47.3958282471,8.64810180664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414897959713261,0,1494414897959713261,gps,0,0,47.3958282471,8.64810180664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898059614547,0,1494414898059614547,gps,0,0,47.3958282471,8.64812755585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898159963990,0,1494414898159963990,gps,0,0,47.3958282471,8.64812755585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898259622375,0,1494414898259622375,gps,0,0,47.3958244324,8.64815139771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898359674028,0,1494414898359674028,gps,0,0,47.3958244324,8.64815139771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898459645098,0,1494414898459645098,gps,0,0,47.3958206177,8.64817333221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898559715051,0,1494414898559715051,gps,0,0,47.3958206177,8.64817333221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898659719604,0,1494414898659719604,gps,0,0,47.3958206177,8.64819335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898759681091,0,1494414898759681091,gps,0,0,47.3958206177,8.64819335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898859594057,0,1494414898859594057,gps,0,0,47.3958206177,8.64821147919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414898959663291,0,1494414898959663291,gps,0,0,47.3958206177,8.64821147919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899059858569,0,1494414899059858569,gps,0,0,47.3958206177,8.64822864532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899159961284,0,1494414899159961284,gps,0,0,47.3958206177,8.64822864532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899259709072,0,1494414899259709072,gps,0,0,47.3958244324,8.64824485779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899359672493,0,1494414899359672493,gps,0,0,47.3958244324,8.64824485779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899459689466,0,1494414899459689466,gps,0,0,47.3958320618,8.64825820923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899559695533,0,1494414899559695533,gps,0,0,47.3958320618,8.64825820923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899659729102,0,1494414899659729102,gps,0,0,47.3958435059,8.64826965332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899759682603,0,1494414899759682603,gps,0,0,47.3958435059,8.64826965332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899859651575,0,1494414899859651575,gps,0,0,47.39585495,8.64827632904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414899959585795,0,1494414899959585795,gps,0,0,47.39585495,8.64827632904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900059598299,0,1494414900059598299,gps,0,0,47.3958702087,8.64827919006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900160105974,0,1494414900160105974,gps,0,0,47.3958702087,8.64827919006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900259682361,0,1494414900259682361,gps,0,0,47.3958854675,8.64827919006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900359763155,0,1494414900359763155,gps,0,0,47.3958854675,8.64827919006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900459691036,0,1494414900459691036,gps,0,0,47.3959007263,8.64827632904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900559636883,0,1494414900559636883,gps,0,0,47.3959007263,8.64827632904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900659678632,0,1494414900659678632,gps,0,0,47.3959159851,8.64827060699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900759612222,0,1494414900759612222,gps,0,0,47.3959159851,8.64827060699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900859600386,0,1494414900859600386,gps,0,0,47.3959350586,8.64826202393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414900959534555,0,1494414900959534555,gps,0,0,47.3959350586,8.64826202393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901059618006,0,1494414901059618006,gps,0,0,47.3959503174,8.64825153351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901159954201,0,1494414901159954201,gps,0,0,47.3959503174,8.64825153351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901259739434,0,1494414901259739434,gps,0,0,47.3959693909,8.64823818207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901359666790,0,1494414901359666790,gps,0,0,47.3959693909,8.64823818207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901459662853,0,1494414901459662853,gps,0,0,47.3959846497,8.64822292328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901559672279,0,1494414901559672279,gps,0,0,47.3959846497,8.64822292328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901659614015,0,1494414901659614015,gps,0,0,47.3959999084,8.64820957184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901759605391,0,1494414901759605391,gps,0,0,47.3959999084,8.64820957184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901859622117,0,1494414901859622117,gps,0,0,47.3960151672,8.64820098877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414901959616177,0,1494414901959616177,gps,0,0,47.3960151672,8.64820098877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902059635549,0,1494414902059635549,gps,0,0,47.3960342407,8.64819812775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902159920237,0,1494414902159920237,gps,0,0,47.3960342407,8.64819812775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902259588520,0,1494414902259588520,gps,0,0,47.3960533142,8.64820194244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902359745390,0,1494414902359745390,gps,0,0,47.3960533142,8.64820194244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902459674058,0,1494414902459674058,gps,0,0,47.3960647583,8.64820957184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902559578763,0,1494414902559578763,gps,0,0,47.3960647583,8.64820957184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902659617027,0,1494414902659617027,gps,0,0,47.3960762024,8.64822101593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902759788077,0,1494414902759788077,gps,0,0,47.3960762024,8.64822101593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902859627297,0,1494414902859627297,gps,0,0,47.3960914612,8.64823722839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414902959542965,0,1494414902959542965,gps,0,0,47.3960914612,8.64823722839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903059554958,0,1494414903059554958,gps,0,0,47.3961029053,8.64825248718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903159934485,0,1494414903159934485,gps,0,0,47.3961029053,8.64825248718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903259611345,0,1494414903259611345,gps,0,0,47.3961181641,8.6482667923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903359585205,0,1494414903359585205,gps,0,0,47.3961181641,8.6482667923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903459590810,0,1494414903459590810,gps,0,0,47.3961334229,8.64827632904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903559584997,0,1494414903559584997,gps,0,0,47.3961334229,8.64827632904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903659666601,0,1494414903659666601,gps,0,0,47.3961486816,8.64828205109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903759691174,0,1494414903759691174,gps,0,0,47.3961486816,8.64828205109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903859564646,0,1494414903859564646,gps,0,0,47.3961639404,8.64828395844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414903959577327,0,1494414903959577327,gps,0,0,47.3961639404,8.64828395844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904059621829,0,1494414904059621829,gps,0,0,47.3961753845,8.64828014374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904159919947,0,1494414904159919947,gps,0,0,47.3961753845,8.64828014374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904259641375,0,1494414904259641375,gps,0,0,47.3961906433,8.64827156067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904359621520,0,1494414904359621520,gps,0,0,47.3961906433,8.64827156067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904459636325,0,1494414904459636325,gps,0,0,47.3961982727,8.64825725555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904559719799,0,1494414904559719799,gps,0,0,47.3961982727,8.64825725555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904659612180,0,1494414904659612180,gps,0,0,47.3962059021,8.64824008942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904759579674,0,1494414904759579674,gps,0,0,47.3962059021,8.64824008942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904859555154,0,1494414904859555154,gps,0,0,47.3962059021,8.6482219696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414904959619546,0,1494414904959619546,gps,0,0,47.3962059021,8.6482219696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905059623107,0,1494414905059623107,gps,0,0,47.3961982727,8.64820480347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905159859280,0,1494414905159859280,gps,0,0,47.3961982727,8.64820480347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905259527340,0,1494414905259527340,gps,0,0,47.396194458,8.64819049835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905359588699,0,1494414905359588699,gps,0,0,47.396194458,8.64819049835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905459613476,0,1494414905459613476,gps,0,0,47.3961830139,8.64817810059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905559516125,0,1494414905559516125,gps,0,0,47.3961830139,8.64817810059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905659594937,0,1494414905659594937,gps,0,0,47.3961715698,8.64817047119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905759607631,0,1494414905759607631,gps,0,0,47.3961715698,8.64817047119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905859582538,0,1494414905859582538,gps,0,0,47.3961601257,8.64816379547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414905959487655,0,1494414905959487655,gps,0,0,47.3961601257,8.64816379547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906059526356,0,1494414906059526356,gps,0,0,47.3961448669,8.64815807343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906159902547,0,1494414906159902547,gps,0,0,47.3961448669,8.64815807343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906259682159,0,1494414906259682159,gps,0,0,47.3961334229,8.64814853668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906359586144,0,1494414906359586144,gps,0,0,47.3961334229,8.64814853668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906459640625,0,1494414906459640625,gps,0,0,47.3961143494,8.64813709259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906559551255,0,1494414906559551255,gps,0,0,47.3961143494,8.64813709259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906659576977,0,1494414906659576977,gps,0,0,47.3961029053,8.6481218338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906759564526,0,1494414906759564526,gps,0,0,47.3961029053,8.6481218338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906859490958,0,1494414906859490958,gps,0,0,47.3960876465,8.64810371399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414906959541966,0,1494414906959541966,gps,0,0,47.3960876465,8.64810371399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907059592627,0,1494414907059592627,gps,0,0,47.3960723877,8.64808368683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907159843877,0,1494414907159843877,gps,0,0,47.3960723877,8.64808368683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907259514858,0,1494414907259514858,gps,0,0,47.3960609436,8.64805984497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907359459044,0,1494414907359459044,gps,0,0,47.3960609436,8.64805984497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907459556381,0,1494414907459556381,gps,0,0,47.3960533142,8.64803409576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907559567647,0,1494414907559567647,gps,0,0,47.3960533142,8.64803409576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907659460910,0,1494414907659460910,gps,0,0,47.3960456848,8.64800739288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907759503525,0,1494414907759503525,gps,0,0,47.3960456848,8.64800739288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907859485812,0,1494414907859485812,gps,0,0,47.3960380554,8.64798069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414907959570869,0,1494414907959570869,gps,0,0,47.3960380554,8.64798069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908059585671,0,1494414908059585671,gps,0,0,47.3960342407,8.6479549408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908159772606,0,1494414908159772606,gps,0,0,47.3960342407,8.6479549408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908259549303,0,1494414908259549303,gps,0,0,47.3960266113,8.64793109894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908359602631,0,1494414908359602631,gps,0,0,47.3960266113,8.64793109894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908459538494,0,1494414908459538494,gps,0,0,47.3960151672,8.6479101181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908559584699,0,1494414908559584699,gps,0,0,47.3960151672,8.6479101181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908659528933,0,1494414908659528933,gps,0,0,47.3959960938,8.64789104462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908759554357,0,1494414908759554357,gps,0,0,47.3959960938,8.64789104462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908859572623,0,1494414908859572623,gps,0,0,47.3959846497,8.64787101746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414908959540804,0,1494414908959540804,gps,0,0,47.3959846497,8.64787101746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909059515680,0,1494414909059515680,gps,0,0,47.3959732056,8.6478471756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909159810025,0,1494414909159810025,gps,0,0,47.3959732056,8.6478471756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909259586759,0,1494414909259586759,gps,0,0,47.3959579468,8.64782047272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909359562619,0,1494414909359562619,gps,0,0,47.3959579468,8.64782047272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909459555570,0,1494414909459555570,gps,0,0,47.3959503174,8.64779281616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909559531144,0,1494414909559531144,gps,0,0,47.3959503174,8.64779281616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909659560537,0,1494414909659560537,gps,0,0,47.395942688,8.64776325226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909759542483,0,1494414909759542483,gps,0,0,47.395942688,8.64776325226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909859577107,0,1494414909859577107,gps,0,0,47.3959350586,8.64773178101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414909959637546,0,1494414909959637546,gps,0,0,47.3959350586,8.64773178101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910059531576,0,1494414910059531576,gps,0,0,47.3959312439,8.64770126343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910159852135,0,1494414910159852135,gps,0,0,47.3959312439,8.64770126343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910259509820,0,1494414910259509820,gps,0,0,47.3959274292,8.64766788483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910359611255,0,1494414910359611255,gps,0,0,47.3959274292,8.64766788483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910459567537,0,1494414910459567537,gps,0,0,47.3959236145,8.6476354599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910559570796,0,1494414910559570796,gps,0,0,47.3959236145,8.6476354599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910659534960,0,1494414910659534960,gps,0,0,47.3959236145,8.6476020813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910759470262,0,1494414910759470262,gps,0,0,47.3959236145,8.6476020813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910859572928,0,1494414910859572928,gps,0,0,47.3959236145,8.64756774902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414910959583663,0,1494414910959583663,gps,0,0,47.3959236145,8.64756774902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911059540472,0,1494414911059540472,gps,0,0,47.3959236145,8.64753437042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911159668441,0,1494414911159668441,gps,0,0,47.3959236145,8.64753437042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911259438778,0,1494414911259438778,gps,0,0,47.3959274292,8.64750099182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911359608681,0,1494414911359608681,gps,0,0,47.3959274292,8.64750099182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911459464729,0,1494414911459464729,gps,0,0,47.3959236145,8.64746761322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911559526789,0,1494414911559526789,gps,0,0,47.3959236145,8.64746761322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911659475227,0,1494414911659475227,gps,0,0,47.3959236145,8.64743328094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911759490116,0,1494414911759490116,gps,0,0,47.3959236145,8.64743328094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911859599586,0,1494414911859599586,gps,0,0,47.3959197998,8.64739990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414911959502799,0,1494414911959502799,gps,0,0,47.3959197998,8.64739990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414912059554403,0,1494414912059554403,gps,0,0,47.3959159851,8.64736938477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414912159750272,0,1494414912159750272,gps,0,0,47.3959159851,8.64736938477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414912259525164,0,1494414912259525164,gps,0,0,47.3959197998,8.64734077454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1494414912359618723,0,1494414912359618723,gps,0,0,47.3959197998,8.64734077454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
