%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1.49441486606043E+018,0,1.49441486606043E+018,gps,0,0,47.39610672,8.64813041687,0,0,0,0,0,0,0,0,0,0,0
1.49441486616077E+018,0,1.49441486616077E+018,gps,0,0,47.39610672,8.64813041687,0,0,0,0,0,0,0,0,0,0,0
1.49441486626042E+018,0,1.49441486626042E+018,gps,0,0,47.39610672,8.64813041687,0,0,0,0,0,0,0,0,0,0,0
1.49441486636037E+018,0,1.49441486636037E+018,gps,0,0,47.39610672,8.64813041687,0,0,0,0,0,0,0,0,0,0,0
1.49441486646035E+018,0,1.49441486646035E+018,gps,0,0,47.39610672,8.64813041687,0,0,0,0,0,0,0,0,0,0,0
1.49441486656037E+018,0,1.49441486656037E+018,gps,0,0,47.39610672,8.64813041687,0,0,0,0,0,0,0,0,0,0,0
1.49441486666037E+018,0,1.49441486666037E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486676034E+018,0,1.49441486676034E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486686037E+018,0,1.49441486686037E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486696035E+018,0,1.49441486696035E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486706037E+018,0,1.49441486706037E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486716072E+018,0,1.49441486716072E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486726041E+018,0,1.49441486726041E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486736038E+018,0,1.49441486736038E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486746034E+018,0,1.49441486746034E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.4944148675604E+018,0,1.4944148675604E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486766034E+018,0,1.49441486766034E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486776034E+018,0,1.49441486776034E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486786031E+018,0,1.49441486786031E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486796033E+018,0,1.49441486796033E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486806029E+018,0,1.49441486806029E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486816072E+018,0,1.49441486816072E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486826035E+018,0,1.49441486826035E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486836035E+018,0,1.49441486836035E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486846035E+018,0,1.49441486846035E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486856038E+018,0,1.49441486856038E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486866026E+018,0,1.49441486866026E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486876036E+018,0,1.49441486876036E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486886036E+018,0,1.49441486886036E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486896032E+018,0,1.49441486896032E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486906024E+018,0,1.49441486906024E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.4944148691607E+018,0,1.4944148691607E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486926026E+018,0,1.49441486926026E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486936035E+018,0,1.49441486936035E+018,gps,0,0,47.39610672,8.6481294632,0,0,0,0,0,0,0,0,0,0,0
1.49441486946026E+018,0,1.49441486946026E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441486956032E+018,0,1.49441486956032E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148696603E+018,0,1.4944148696603E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441486976036E+018,0,1.49441486976036E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441486986028E+018,0,1.49441486986028E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441486996028E+018,0,1.49441486996028E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487006026E+018,0,1.49441487006026E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487016066E+018,0,1.49441487016066E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487026031E+018,0,1.49441487026031E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487036027E+018,0,1.49441487036027E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487046029E+018,0,1.49441487046029E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487056029E+018,0,1.49441487056029E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487066027E+018,0,1.49441487066027E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487076028E+018,0,1.49441487076028E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487086027E+018,0,1.49441487086027E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487096027E+018,0,1.49441487096027E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487106027E+018,0,1.49441487106027E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487116058E+018,0,1.49441487116058E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487126025E+018,0,1.49441487126025E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487136032E+018,0,1.49441487136032E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487146026E+018,0,1.49441487146026E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487156022E+018,0,1.49441487156022E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487166024E+018,0,1.49441487166024E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487176026E+018,0,1.49441487176026E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487186021E+018,0,1.49441487186021E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487196022E+018,0,1.49441487196022E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487206019E+018,0,1.49441487206019E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487216059E+018,0,1.49441487216059E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487226028E+018,0,1.49441487226028E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487236023E+018,0,1.49441487236023E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487246018E+018,0,1.49441487246018E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487256022E+018,0,1.49441487256022E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487266019E+018,0,1.49441487266019E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487276026E+018,0,1.49441487276026E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487286023E+018,0,1.49441487286023E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148729602E+018,0,1.4944148729602E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148730601E+018,0,1.4944148730601E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487316056E+018,0,1.49441487316056E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487326016E+018,0,1.49441487326016E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487336024E+018,0,1.49441487336024E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148734602E+018,0,1.4944148734602E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487356013E+018,0,1.49441487356013E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487366011E+018,0,1.49441487366011E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487376019E+018,0,1.49441487376019E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487386017E+018,0,1.49441487386017E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148739602E+018,0,1.4944148739602E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487406016E+018,0,1.49441487406016E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487416054E+018,0,1.49441487416054E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148742602E+018,0,1.4944148742602E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487436023E+018,0,1.49441487436023E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487446018E+018,0,1.49441487446018E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487456021E+018,0,1.49441487456021E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487466013E+018,0,1.49441487466013E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487476015E+018,0,1.49441487476015E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148748601E+018,0,1.4944148748601E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487496017E+018,0,1.49441487496017E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487506021E+018,0,1.49441487506021E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487516056E+018,0,1.49441487516056E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487526015E+018,0,1.49441487526015E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487536009E+018,0,1.49441487536009E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148754604E+018,0,1.4944148754604E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487556023E+018,0,1.49441487556023E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487566011E+018,0,1.49441487566011E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487576008E+018,0,1.49441487576008E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487586017E+018,0,1.49441487586017E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487596006E+018,0,1.49441487596006E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148760601E+018,0,1.4944148760601E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487616046E+018,0,1.49441487616046E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487626009E+018,0,1.49441487626009E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487636021E+018,0,1.49441487636021E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.4944148764601E+018,0,1.4944148764601E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487656011E+018,0,1.49441487656011E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487666021E+018,0,1.49441487666021E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487676006E+018,0,1.49441487676006E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487686007E+018,0,1.49441487686007E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487696025E+018,0,1.49441487696025E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487706016E+018,0,1.49441487706016E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487716051E+018,0,1.49441487716051E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487726018E+018,0,1.49441487726018E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487736019E+018,0,1.49441487736019E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487746004E+018,0,1.49441487746004E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
1.49441487756009E+018,0,1.49441487756009E+018,gps,0,0,47.39610672,8.64812850952,0,0,0,0,0,0,0,0,0,0,0
